sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
S/4HANA,ACDOCP,PAUFNR,Partner order number,PAR_AUFNR,AUFNR,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,PACCASTY,Partner Object Type,CO_POBART,J_OBART,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,PPS_POSID,Partner Work Breakdown Structure Element,FCO_PAR_POSID,PS_POSID,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,project.wbs_element_id,0.60,material.erp_material_number,0.50,0.10,medium,project.wbs_element_id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,PPS_PSPID,Partner Project,FCO_PAR_PSPID,PS_PSPID,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,project.id,0.60,material.erp_material_number,0.50,0.10,medium,project.id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,AUFNR_ORG,Origin Order Number,AUFNR_HK,AUFNR,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,FKART,Billing Type,FKART,FKART,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,BONUS_PA,Volume rebate group,BONUS,BONUS,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,compensation.plan,0.60,absence.end_date,0.50,0.10,medium,compensation.plan:0.60 | absence.end_date:0.50 | account.owner_employee_id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,WWDAT_PA,Valid To Date,RKEG_WWDAT,RKEG_WWDAT,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,inventory_lot.manufacture_date,0.60,,,0.60,medium,inventory_lot.manufacture_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,RBDGT_VLDTY_NBR,Budget Validity Number,GM_BDGT_VLDTY_NBR,GM_BDGT_VLDTY_NBR,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,BUDGET_PROCESS,Budget Process Type,BUDGET_PROCESS,BUDGET_PROCESS,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,BUDGET_SUBCATEGORY,Budget Type (Subcategory),BUDGET_SUBCATEGORY,BUDGET_SUBCATEGORY,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,ILART,Maintenance activity type,ILA,ILART,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,ARTPR,Priority Type,ARTPR,ARTPR,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,MAUFNR,Number of Superior Order,MAUFNR,AUFNR,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,RSART,Record type,RSART,RSART,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,PACKNO,Package number,PACKNO,PACKNO,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,INTROW,Line Number,NUMZEILE,INTROW,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,MOVCAT,Transaction Type Category,FAA_MOVCAT,FAA_MOVCAT,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,PRODPER,Production Month (Date to find period and year),JV_PRODPER,JV_PRODPER,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,inventory_lot.manufacture_date,0.60,,,0.60,medium,inventory_lot.manufacture_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,SWENR,Business Entity Number,REBDBENO,REBDBENO,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,SGENR,Number of Building,REBDBUNO,REBDBUNO,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,knowledge_only,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,SGRNR,Number of Land,REBDPRNO,REBDPRNO,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,SMENR,Number of Rental Object,REBDRONO,REBDRONO,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,COSTG_FROM_DATE,Costing Date From,CK_ABDAT,CK_KADAT,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,weak_canonical_candidate,validity.start_date,0.60,,,0.60,medium,validity.start_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,ASNUM,Activity Number,ASNUM,ASNUM,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,STRAT,Valuation Strategy used for Costing Item,CK_STRAT,XFELD,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCP,ACROBJTYPE,Type of the Accrual Object,ACR_OBJ_TYPE,ACR_OBJ_TYPE,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,DOCLN,Six-Character Posting Item for Ledger,DOCLN6,DOCLN6,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RYEAR,General Ledger Fiscal Year,GJAHR_POS,GJAHR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RRCTY,Record Type,RRCTY,RRCTY,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RMVCT,Transaction type,RMVCT,RMVCT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,VORGN,Transaction Type for General Ledger,VORGN,VORGN,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CBTTYPE,Business Transaction Type,FINS_CUSTBTTYPE,FINS_CUSTBTTYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,AWSYS,Logical system of source document,AWSYS,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,XREVERSING,Indicator: Item is Reversing Another Item,FINS_XREVERSING,XFELD,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,XREVERSED,Indicator: Item is Reversed,FINS_XREVERSED,XFELD,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,XSETTLING,Indicator: Item is Settling or Transferring Another Item,FINS_XSETTLING,XFELD,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,XSETTLED,Indicator: Line Item is Settled or Transferred,FINS_XSETTLED,XFELD,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PREC_GJAHR,Preceding Journal Entry Fiscal Year,FINS_PREC_GJAHR,GJAHR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PREC_DOCLN,Preceding Journal Entry Line Item,FINS_PREC_DOCLN,DOCLN6,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SRC_AWSYS,Source Document System,FINS_SRC_AWSYS,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SRC_AWITEM,Line Item in Source Document,FINS_SRC_AWITEM,NUMC6,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,OBS_REASON,Reason why this item is obsolete,FINS_OBSOLETE_ITEM_REASON,FINS_OBSOLETE_ITEM_REASON,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RTCUR,Balance Transaction Currency,FINS_CURRT,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RWCUR,Transaction Currency,FINS_CURRW,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RKCUR,Global Currency,FINS_CURRK,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RFCCUR,Functional Currency,FINS_CURRFC,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ROCUR,Freely Defined Currency 1,FINS_CURR1,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RVCUR,Freely Defined Currency 2,FINS_CURR2,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RBCUR,Freely Defined Currency 3,FINS_CURR3,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RCCUR,Freely Defined Currency 4,FINS_CURR4,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RDCUR,Freely Defined Currency 5,FINS_CURR5,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RECUR,Freely Defined Currency 6,FINS_CURR6,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RFCUR,Freely Defined Currency 7,FINS_CURR7,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RGCUR,Freely Defined Currency 8,FINS_CURR8,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RCO_OCUR,CO Object Currency,FINS_CO_OCUR,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RGM_OCUR,Grant currency,GM_GRANT_CURRENCY,WAERS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,exchange_rate.from_currency_code,0.60,,,0.60,medium,exchange_rate.from_currency_code:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SEGMENT,Segment for Segmental Reporting,FB_SEGMENT,FB_SEGMENT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,segment.id,0.60,,,0.60,medium,segment.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SCNTR,Sender cost center,SKOST,KOSTL,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,cost_center.id,0.60,cost_center.code,0.50,0.10,medium,cost_center.id:0.60 | cost_center.code:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PSEGMENT,Partner Segment for Segmental Reporting,FB_PSEGMENT,FB_SEGMENT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,segment.id,0.60,,,0.60,medium,segment.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ZUONR,Assignment number,DZUONR,ZUONR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,EPRCTR,Partner profit center for elimination of internal business,EPRCTR,PRCTR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RHOART,Type of origin object (EC-PCA),HOART,HOART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,KTOP2,Alternative Chart of Accounts,KTOP2,KTOPL,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,chart_of_accounts.id,0.60,,,0.60,medium,chart_of_accounts.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RITCLG,Consolidation Chart of Accounts,FC_ITCLG,FC_ITCLG,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,chart_of_accounts.id,0.60,,,0.60,medium,chart_of_accounts.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RITEM,Financial Statement Item,FINCS_FSI_ITEM,FINCS_FSI_ITEM,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,REBZJ,Fiscal Year of the Relevant Invoice (for Credit Memo),REBZJ,GJAHR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,REBZZ,Line Item in the Relevant Invoice,REBZZ,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,EBELN_LOGSYS,Logical System of Purchasing Document,EBELN_LOGSYS,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SGTXT,Item Text,SGTXT,TEXT50,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,XOPVW,Indicator: Open Item Management?,XOPVW,XFELD,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,AUGGJ,Fiscal Year of Clearing Document,AUGGJ,GJAHR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ANBWA,Asset Transaction Type,ANBWA,BWASL,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,MOVCAT,Transaction Type Category,FAA_MOVCAT,FAA_MOVCAT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,DEPR_PERIOD,Posting Period of Depreciation,PERAF,PERAF,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_period.id,0.60,,,0.60,medium,fiscal_period.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,BWASL_PN,Asset Transaction Type,BWASL,BWASL,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,KALNR,Cost Estimate Number for Cost Est. w/o Qty Structure,CK_KALNR,CK_KALNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
